Source Name,No.,Title,Tender No.,Category,Ministry,Tenderer,Address,Date,Display Date,Price
myprocurement_export (37).xlsx,85,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON MATUPANG, SABAH BAGI TEMPOH 24 BULAN",QT240000000033659,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,SYARIKAT TERATAI MEWAH,"LOT.17, 1ST FLOOR,BLOCK C,, BEAUFORT SQUARE BEAUFORT 89808 SABAH",3/13/25 4:45,TIADA MAKLUMAT,"1,880,256.00"
myprocurement_export (37).xlsx,86,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON BUNDU TUHAN, SABAH BAGI TEMPOH 24 BULAN",QT240000000033660,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,BENSON TRADING,"KG.TAMBALUGU, KM.32, JALAN TAMPARULI TUARAN 89200 SABAH",3/13/25 4:45,TIADA MAKLUMAT,"2,209,452.00"
myprocurement_export (37).xlsx,87,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON PEKAN NABALU, SABAH BAGI TEMPOH 24 BULAN",QT240000000033661,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,JULANG JUTA ENTERPRISE,"LOT NO.66,BLOCK I-2-10,2ND FLOOR,SURIA INANAM,KG KAPANDANAN,INANAM LAUT KOTA KINABALU 88450 SABAH",3/13/25 4:45,TIADA MAKLUMAT,"3,021,868.80"
myprocurement_export (37).xlsx,88,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON TIMBANG, SABAH BAGI TEMPOH 24 BULAN",QT240000000033662,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,SYARIKAT SERIBU JAYA,"LOT 4, FIRST FLOOR,, TAMAN ERAMAS SHOPLOT PHASE 6 BEAUFORT 89800 SABAH",3/13/25 4:45,TIADA MAKLUMAT,"3,753,864.00"
myprocurement_export (37).xlsx,89,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON MEMBAKUT, SABAH BAGI TEMPOH 24 BULAN",QT240000000033680,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,SYARIKAT TUJUH PELANGI,"LOT. 15, 2ND FLOOR,, BEAUFORT SQUARE,, 89808 BEAUFORT, SABAH. BEAUFORT 89808 SABAH",3/13/25 4:45,TIADA MAKLUMAT,"2,374,656.00"
myprocurement_export (37).xlsx,90,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON KILUGUS-MENUMBOK, SABAH BAGI TEMPOH 24 BULAN",QT240000000033681,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,USAHA JAYA CO.,"LOT 16,, 1ST FLOOR,, BEAUFORT SQUARE BEAUFORT 89800 SABAH",3/13/25 4:45,TIADA MAKLUMAT,"4,434,921.60"
myprocurement_export (37).xlsx,91,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON LONG PASIA, SABAH BAGI TEMPOH 24 BULAN",QT240000000033682,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,ARZIKI EMPIRE,"KG. KENINGAU, PETI SURAT 87 KENINGAU 89007 SABAH",3/13/25 4:45,TIADA MAKLUMAT,"5,967,627.60"
myprocurement_export (37).xlsx,92,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON SINDUMIN, SABAH BAGI TEMPOH 24 BULAN",QT240000000033683,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,ARZIKI EMPIRE,"KG. KENINGAU, PETI SURAT 87 KENINGAU 89007 SABAH",3/13/25 4:45,TIADA MAKLUMAT,"5,292,914.40"
myprocurement_export (33).xlsx,9,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON KADAMAIAN, SABAH BAGI TEMPOH 24 BULAN",QT240000000033411,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,MINYAK BUMI ENTERPRISE SDN. BHD.,"BLOCK E, LOT NO.13, DBKK HOUSE E-2-13, LORONG KK TAIPAN, INANAM NEW TOWNSHIP KOTA KINABALU 88450 SABAH",3/13/25 4:45,3/26/25 4:45,"2,721,480.00"
myprocurement_export (33).xlsx,70,"TENDER MEMBEKAL, MENGHANTAR DAN MENYERAHKAN RAPID TEST KIT (RTK) HIV GENERASI KE-4 UNTUK KEMENTERIAN KESIHATAN MALAYSIA BAGI TEMPOH DUA (2) TAHUN - PKA/T/21/04 - BKP",QT240000000026317,Bekalan,KEMENTERIAN KESIHATAN,DPC HEALTHCARE SDN. BHD.,"NO 9, JALAN PUTRA MAHKOTA 7/7B, PUTRA POINT COMMERCIAL CENTRE, PUTRA HEIGHT PETALING 47650 SELANGOR",3/13/25 4:45,4/16/25 4:45,"7,260,000.00"
myprocurement_export (31).xlsx,15,TENDER PERKHIDMATAN PERALATAN PERUBATAN OPERATION THEATER (OT) TABLE SECARA SEWA GUNA FASA 3.0 SELAMA LIMA (5) TAHUN UNTUK KEGUNAAN JABATAN ORTHOPEDIK DI HOSPITAL-HOSPITAL KEMENTERIAN KESIHATAN MALAYSIA,QT240000000022799,Perkhidmatan Bukan Perunding,KEMENTERIAN KESIHATAN,HEXAMINE SDN. BHD.,"49, LORONG RAHIM KAJAI 13, TMN TUN DR. ISMAIL TIADA MAKLUMAT DAERAH 60000 WILAYAH PERSEKUTUAN KUALA LUMPUR",3/13/25 4:45,4/30/25 4:45,"5,148,000.00"
myprocurement_export (34).xlsx,2,"TENDER PERKHIDMATAN PERCETAKAN BORANG, PELEKAT, BUKU- BUKU DAN LAIN- LAIN PERCETAKAN UNTUK KEGUNAAN SELURUH UNIT- UNIT DI HOSPITAL MELAKA BAGI TEMPOHJ DUA (2) TAHUN.",QT240000000025820,Perkhidmatan Bukan Perunding,KEMENTERIAN KESIHATAN,IDAMAN PRINT SDN. BHD.,"NO 11, JALAN E1 FASA 4, TAMAN MELAWATI TIADA MAKLUMAT DAERAH 53100 WILAYAH PERSEKUTUAN KUALA LUMPUR",3/13/25 4:45,3/27/25 4:45,"1,717,650.00"
myprocurement_export (34).xlsx,3,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON BINYO, SARAWAK BAGI TEMPOH 24 BULAN",QT240000000033439,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,SUNFLOWER ENTERPRISE,"LOT 488, TINGKAT 1,, JALAN DATUK HJ AWANG DAUD BIN AWANG, MATUSIN LAWAS 98850 SARAWAK",3/13/25 4:45,3/26/25 4:45,"1,637,400.00"
myprocurement_export (34).xlsx,4,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON SUNGAI KOYAN, SARAWAK BAGI TEMPOH 24 BULAN",QT240000000033442,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,MAJU PERKASA TRADING,"21, G/F, JALAN SENA 8, (LOT 3960 BLOCK 3, SIBU T.D) SIBU 96000 SARAWAK",3/13/25 4:45,3/26/25 4:45,"1,651,032.00"
myprocurement_export (34).xlsx,5,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON KAKUS, SARAWAK BAGI TEMPOH 24 BULAN",QT240000000033443,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,LHP TRADING,"NO.1 (1ST FLOOR), LORONG DIONG KIK 7, (LOT 6189, BLOCK 10 SEDUAN LAND DISTRICT) SIBU 96000 SARAWAK",3/13/25 4:45,3/26/25 4:45,"3,170,496.00"
myprocurement_export (34).xlsx,6,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON DATA BIAN, SARAWAK BAGI TEMPOH 24 BULAN",QT240000000033445,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,SRI CAHAYA ENTERPRISE,"NO.21, GROUND FLOOR, JALAN SENA 8 (LOT 3960, BLOCK 3 SIBU TOWN DISTRICT) SIBU 96000 SARAWAK",3/13/25 4:45,3/26/25 4:45,"1,467,408.00"
myprocurement_export (34).xlsx,7,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON BELAGA, SARAWAK BAGI TEMPOH 24 BULAN",QT240000000033446,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,HYPER TRANS ENTERPRISE,"NO. 72, (2ND FLOOR), JLN KPG NYABOR SIBU 96000 SARAWAK",3/13/25 4:45,3/26/25 4:45,"7,142,892.00"
myprocurement_export (34).xlsx,8,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON KUALA TATAU, SARAWAK BAGI TEMPOH 24 BULAN",QT240000000033449,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,SYARIKAT BERAMAS JAYA,"Ground Floor, Lot 3492, Block 12, MTLD, Vista Industrial Park,, Off Jalan Setia Raja KUCHING 93350 SARAWAK",3/13/25 4:45,3/26/25 4:45,"995,040.00"
myprocurement_export (34).xlsx,9,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON SUNGAI ANAP, SARAWAK BAGI TEMPOH 24 BULAN",QT240000000033453,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,HYPER TRANS ENTERPRISE,"NO. 72, (2ND FLOOR), JLN KPG NYABOR SIBU 96000 SARAWAK",3/13/25 4:45,3/26/25 4:45,"1,625,388.00"
myprocurement_export (34).xlsx,10,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON SERUPAI, SARAWAK BAGI TEMPOH 24 BULAN",QT240000000033455,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,GALAXYORK SUPLIER TRADING,"LOT 4342, TINGKAT BAWAH, RANCANGAN KAMPUNG BERKELOMPOK LAWAS 98850 SARAWAK",3/13/25 4:45,3/26/25 4:45,"677,284.80"
myprocurement_export (34).xlsx,11,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON SUNGAI LINAU, SARAWAK BAGI TEMPOH 24 BULAN",QT240000000033457,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,SYARIKAT UNIK SUKSES KUANTUM,"NO.231 PARKCITY COMMERCE SQUARE PHASE III, JALAN TUN AHMAD ZAIDI BINTULU 97000 SARAWAK",3/13/25 4:45,3/26/25 4:45,"745,584.00"
myprocurement_export (34).xlsx,13,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON PULAU BRUIT, SARAWAK BAGI TEMPOH 24 BULAN",QT240000000033482,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,ARAI TRANSPORT SDN. BHD.,"LOT 2819, JALAN SALIM SIBU 96000 SARAWAK",3/13/25 4:45,3/26/25 4:45,"4,922,160.00"
myprocurement_export (34).xlsx,14,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON ZON DALAT, SARAWAK BAGI TEMPOH 24 BULAN",QT240000000033484,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,SYARIKAT JAYA ABADI,"LOT 488, TINGKAT 1,, JALAN DATUK HAJI AWANG DAUD BIN AWANG MATUSIN LAWAS 98850 SARAWAK",3/13/25 4:45,3/26/25 4:45,"1,929,300.00"
myprocurement_export (34).xlsx,15,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON DARO, SARAWAK BAGI TEMPOH 24 BULAN",QT240000000033494,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,SYARIKAT SEJIWA IDAMAN,"LOT 486, TINGKAT 1,, JALAN DATUK HJ AWANG DAUD, BIN AWANG MATUSIN, LAWAS 98850 SARAWAK",3/13/25 4:45,3/26/25 4:45,"826,560.00"
myprocurement_export (34).xlsx,16,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON MATU, SARAWAK BAGI TEMPOH 24 BULAN",QT240000000033495,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,YEW & K TRANSPORT SDN. BHD.,"NO.3A, JALAN DING LIK KONG 24 SIBU 96000 SARAWAK",3/13/25 4:45,3/26/25 4:45,"1,000,704.00"
myprocurement_export (34).xlsx,17,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON IGAN, SARAWAK BAGI TEMPOH 24 BULAN",QT240000000033496,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,SYARIKAT CITRA HOLDING,"LOT 486, TINGKAT 1,, JALAN DATUK HJ AWANG DAUD, BIN AWANG MATUSIN LAWAS 98850 SARAWAK",3/13/25 4:45,3/26/25 4:45,"849,216.00"
myprocurement_export (34).xlsx,18,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON PALOH, SARAWAK BAGI TEMPOH 24 BULAN",QT240000000033497,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,SYARIKAT MEGAH BERSAMA,"LOT 487, TINGKAT 1,, JALAN DATUK HJ AWANG DAUD, BIN AWANG MATUSIN, LAWAS 98850 SARAWAK",3/13/25 4:45,3/26/25 4:45,"1,519,999.20"
myprocurement_export (34).xlsx,19,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON PASSIN, SARAWAK BAGI TEMPOH 24 BULAN",QT240000000033498,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,SYARIKAT GALAKSI BINTANG,"1ST FLOOR, LOT 598,, JALAN DATUK HJ AWANG DAUD, BIN AWANG MATUSIN LAWAS 98850 SARAWAK",3/13/25 4:45,3/26/25 4:45,"2,312,280.00"
myprocurement_export (34).xlsx,28,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON LONG LUBANG, SARAWAK BAGI TEMPOH 24 BULAN",QT240000000033534,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,TRIPLE F GENERAL TRADING,"SHOPLOT NO. B8,PUSAT REHAT SIMPANG BEKENU MIRI 98000 SARAWAK",3/13/25 4:45,3/26/25 4:45,"1,749,600.00"
myprocurement_export (30).xlsx,7,"TENDER  MEMBEKAL, MENGHANTAR DAN MENTAULIAH PERALATAN  SATU (1) UNIT LAPAROSCOPIC HI-END SYSTEM DAN SATU (1) UNIT STANDARD SYSTEM DI JABATAN ANESTESIOLOGI , HOSPITAL PASIR GUDANG, JOHOR",QT240000000034129,Bekalan,KEMENTERIAN KESIHATAN,MEDILIANCE (M) SDN. BHD.,"NO. 11-2 SRI MANJA SQUARE II, JALAN PJS 3/59, TAMAN SRI MANJA PETALING 46100 SELANGOR",3/13/25 4:45,5/8/25 4:45,"899,800.00"
myprocurement_export (32).xlsx,52,TENDER PERKHIDMATAN KAWALAN KESELAMATAN BERSENJATA DAN TANPA SENJATA PERKHIDMATAN CASH IN TRANSIT (CIT) BAGI TEMPOH TIGA (3) TAHUN DI HOSPITAL SHAH ALAM,QT240000000024737,Perkhidmatan Bukan Perunding,KEMENTERIAN KESIHATAN,MEGA A EMPIRE SDN. BHD.,"C-43-2, PUSAT KOMERSIAL ARENA BINTANG, SEKSYEN U5 PETALING 40150 SELANGOR",3/13/25 4:45,3/26/25 4:45,"13,350,723.84"
myprocurement_export (32).xlsx,88,"TENDER MEMBEKAL, MENGHANTAR, MEMASANG, MENGUJI DAN MENTAULIAH PERALATAN BED PATIENT 4 SECTION HEIGHT ADJUSTABLE, LOCKER BEDSIDE & TABLE OVERBED BAGI JABATAN SURGICAL HOSPITAL PASIR GUDANG, JOHOR BAGI TEMPOH DUA (2) TAHUN",QT240000000032287,Bekalan,KEMENTERIAN KESIHATAN,RAF SYNERGY SDN. BHD.,"NO. 12, JALAN MIVO 1, INDUSTRIAL AVENUE, INDUSTRI AMAN TIADA MAKLUMAT DAERAH 52200 WILAYAH PERSEKUTUAN KUALA LUMPUR",3/13/25 4:45,4/23/25 4:45,"1,443,800.00"
myprocurement_export (10).xlsx,46,MEROBOH DAN MEMBINA KUARTERS BAHARU SERTA MENAIKTARAF BANGUNAN DAN INFRASTRUKTUR DI PUSPEN SUNGAI BESI KUALA LUMPUR,JIKR/PP/IP/CA/04/2025,Perkhidmatan Perunding,KEMENTERIAN KERJA RAYA,AZLIN JAMLUS ARCHITECT,"Unit A8 (P66), Aras 2, Jalan Prima 1,, Pusat Komersil Bentong Prima, Bentong,, Pahang Darul Makmur BENTONG 28700 PAHANG",3/12/25 11:41,3/14/25 11:41,"3,870,584.46"
myprocurement_export (38).xlsx,96,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON DALIT, SABAH BAGI TEMPOH 24 BULAN",QT240000000033645,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,MANSIW GAS ENTERPRISE,"KM 0.5, JLN MASAK, P/S, 696, 89008, KENINGAU, SABAH KENINGAU 89008 SABAH",3/10/25 4:45,TIADA MAKLUMAT,"1,942,560.00"
myprocurement_export (38).xlsx,97,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON KAWAYOI, SABAH BAGI TEMPOH 24 BULAN",QT240000000033646,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,MAJU SAMA ENTERPRISE,"1ST FLOOR, LOT 110,, BEAUFORT SENTRAL,, LORONG BEAUFORT SENTRAL, BLOK A, BEAUFORT 89800 SABAH",3/10/25 4:45,TIADA MAKLUMAT,"797,316.00"
myprocurement_export (38).xlsx,98,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON TUDAN, SABAH BAGI TEMPOH 24 BULAN",QT240000000033679,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,WARISAN SEDIA,"LOT 3A.2, 2ND FLOOR, LORONG GRACE SQUARE, JALAN PANTAI SEMBULAN, 88100, KOTA KINABALU KOTA KINABALU 88100 SABAH",3/10/25 4:45,TIADA MAKLUMAT,"1,578,102.00"
myprocurement_export (37).xlsx,1,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON KARAKIT, SABAH BAGI TEMPOH 24 BULAN",QT240000000033465,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,MUHAMMAD BASIR ENTERPRISE,"SHOP LOT SH1, GROUND FLOOR, FRIENDLY GARDEN PHASE 3B, LORONG FRIENDLY GARDEN PH3-7 KUDAT 89058 SABAH",3/10/25 4:45,TIADA MAKLUMAT,"7,505,616.00"
myprocurement_export (37).xlsx,2,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON DAMARAN, SABAH BAGI TEMPOH 24 BULAN",QT240000000033469,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,JAJA ENTERPRISE,"SHOP LOT SH1 (A), GROUND FLOOR, FRIENDLY GARDEN PHASE 2, LOWER ROAD KUDAT 89058 SABAH",3/10/25 4:45,TIADA MAKLUMAT,"5,903,616.00"
myprocurement_export (37).xlsx,3,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON PULAU-PULAU SEKITAR PULAU BANGGI, SABAH BAGI TEMPOH 24 BULAN",QT240000000033470,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,REKA NIAGA,"KG. TANJUNG KAPOR, PETI SURAT 372 KUDAT 89058 SABAH",3/10/25 4:45,TIADA MAKLUMAT,"5,815,920.00"
myprocurement_export (37).xlsx,4,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON MATUNGGONG, SABAH BAGI TEMPOH 24 BULAN",QT240000000033471,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,RAHIM ENTERPRISE,"SHOP LOT SH1, GROUND FLOOR, FRIENDLY GARDEN PHASE 3B,, LORONG FRIENDLY GARDEN, PH3-7 KUDAT 89058 SABAH",3/10/25 4:45,TIADA MAKLUMAT,"3,758,712.00"
myprocurement_export (37).xlsx,5,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON MARAK PARAK, SABAH BAGI TEMPOH 24 BULAN",QT240000000033472,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,PERFECT TIME ENTERPRISE,"BLOCK H, LOT 53,, PEKAN GOSHEN, KOTA MARUDU 89100 SABAH",3/10/25 4:45,TIADA MAKLUMAT,"2,575,332.00"
myprocurement_export (37).xlsx,6,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON GANA, SABAH BAGI TEMPOH 24 BULAN",QT240000000033473,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,ZOOMA ENTERPRISE,"Shop no 6,, 1st Floor, Luyang Phase 6, KOTA KINABALU 88300 SABAH",3/10/25 4:45,TIADA MAKLUMAT,"4,554,216.00"
myprocurement_export (37).xlsx,7,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON BONGKOL, SABAH BAGI TEMPOH 24 BULAN",QT240000000033474,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,LIM ENTERPRISE,"SHOP LOT SH1, GROUND FLOOR,, FRIENDLY GARDEN, PHASE 3B,, LORONG FRIENDLY GARDEN  PH 3-7 KUDAT 89058 SABAH",3/10/25 4:45,TIADA MAKLUMAT,"2,658,120.00"
myprocurement_export (37).xlsx,8,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON TELAGA, SABAH BAGI TEMPOH 24 BULAN",QT240000000033475,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,SYARIKAT SERIBU JAYA,"LOT 4, FIRST FLOOR,, TAMAN ERAMAS SHOPLOT PHASE 6 BEAUFORT 89800 SABAH",3/10/25 4:45,TIADA MAKLUMAT,"4,085,160.00"
myprocurement_export (37).xlsx,9,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON KANIBONGAN, SABAH BAGI TEMPOH 24 BULAN",QT240000000033476,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,RIMA PADU,"LOT 8, TINGKAT 2, TAMAN CEMPAKA,, BATU 4.5, JALAN TUARAN, LIKAS KOTA KINABALU 88450 SABAH",3/10/25 4:45,TIADA MAKLUMAT,"3,164,982.00"
myprocurement_export (37).xlsx,10,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON TARADAS, SABAH BAGI TEMPOH 24 BULAN",QT240000000033478,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,SYARIKAT SATRIA NUSANTARA,"LOT 17, GROUND FLOOR, BLOCK C BEAUFORT SQUARE AVENUE 2, JALAN BINUNUK BEAUFORT 89808 SABAH",3/10/25 4:45,TIADA MAKLUMAT,"3,049,440.00"
myprocurement_export (37).xlsx,11,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON MAGANDAI, SABAH BAGI TEMPOH 24 BULAN",QT240000000033479,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,AIMAN ENTERPRISE,"SHOP LOT NO1 GROUND FLOOR, SHOP LOT TAMAN FRIENDLY GARDEN 2 KUDAT 89058 SABAH",3/10/25 4:45,TIADA MAKLUMAT,"2,736,000.00"
myprocurement_export (37).xlsx,12,"PEROLEHAN PERKHIDMATAN PENGEDARAN BARANG PERLU (PROGRAM PENYERAGAMAN HARGA) DI ZON LIHAK-LIHAK, SABAH BAGI TEMPOH 24 BULAN",QT240000000033502,Perkhidmatan Bukan Perunding,KEMENTERIAN PERDAGANGAN DALAM NEGERI DAN KOS SARA HIDUP,ANN ENTERPRISE,"LOT KEDAI NO 4, KG DAMAI BATU 4, JALAN SEMPORNA TAWAU , PETI SURAT 827, SEMPORNA SEMPORNA 91308 SABAH",3/10/25 4:45,TIADA MAKLUMAT,"539,520.00"
